,year,artist,track,time,date,week,place
396,2000,Creed,With Arms Wide Open,3:52,2000-09-09,18,29
397,2000,Creed,With Arms Wide Open,3:52,2000-09-16,19,19
398,2000,Creed,With Arms Wide Open,3:52,2000-09-23,20,11
399,2000,Creed,With Arms Wide Open,3:52,2000-09-30,21,10
400,2000,Creed,With Arms Wide Open,3:52,2000-10-07,22,7
401,2000,Creed,With Arms Wide Open,3:52,2000-10-14,23,5
402,2000,Creed,With Arms Wide Open,3:52,2000-10-21,24,3
403,2000,Creed,With Arms Wide Open,3:52,2000-10-28,25,3
404,2000,Creed,With Arms Wide Open,3:52,2000-11-04,26,3
405,2000,Creed,With Arms Wide Open,3:52,2000-11-11,27,1
406,2000,Creed,With Arms Wide Open,3:52,2000-11-18,28,2
407,2000,Creed,With Arms Wide Open,3:52,2000-11-25,29,2
408,2000,Creed,With Arms Wide Open,3:52,2000-12-02,30,3
409,2000,Creed,With Arms Wide Open,3:52,2000-12-09,31,3
410,2000,Creed,With Arms Wide Open,3:52,2000-12-16,32,3
411,2000,Creed,With Arms Wide Open,3:52,2000-12-23,33,4
412,2000,Creed,With Arms Wide Open,3:52,2000-12-30,34,5
413,2000,Creed,With Arms Wide Open,3:52,2001-01-06,35,5
414,2000,Creed,With Arms Wide Open,3:52,2001-01-13,36,5
415,2000,Creed,With Arms Wide Open,3:52,2001-01-20,37,5
416,2000,Creed,With Arms Wide Open,3:52,2001-01-27,38,9
417,2000,Creed,With Arms Wide Open,3:52,2001-02-03,39,12
418,2000,Creed,With Arms Wide Open,3:52,2001-02-10,40,13
419,2000,Creed,With Arms Wide Open,3:52,2001-02-17,41,13
420,2000,Creed,With Arms Wide Open,3:52,2001-02-24,42,17
421,2000,Creed,With Arms Wide Open,3:52,2001-03-03,43,22
422,2000,Creed,With Arms Wide Open,3:52,2001-03-10,44,26
423,2000,Creed,With Arms Wide Open,3:52,2001-03-17,45,28
424,2000,Creed,With Arms Wide Open,3:52,2001-03-24,46,37
425,2000,Creed,With Arms Wide Open,3:52,2001-03-31,47,41
426,2000,Aaliyah,Try Again,4:03,2000-03-18,1,59
427,2000,Aaliyah,Try Again,4:03,2000-03-25,2,53
428,2000,Aaliyah,Try Again,4:03,2000-04-01,3,38
429,2000,Aaliyah,Try Again,4:03,2000-04-08,4,28
430,2000,Aaliyah,Try Again,4:03,2000-04-15,5,21
431,2000,Aaliyah,Try Again,4:03,2000-04-22,6,18
432,2000,Aaliyah,Try Again,4:03,2000-04-29,7,16
433,2000,Aaliyah,Try Again,4:03,2000-05-06,8,14
434,2000,Aaliyah,Try Again,4:03,2000-05-13,9,12
435,2000,Aaliyah,Try Again,4:03,2000-05-20,10,10
436,2000,Aaliyah,Try Again,4:03,2000-05-27,11,9
437,2000,Aaliyah,Try Again,4:03,2000-06-03,12,8
438,2000,Aaliyah,Try Again,4:03,2000-06-10,13,6
439,2000,Aaliyah,Try Again,4:03,2000-06-17,14,1
440,2000,Aaliyah,Try Again,4:03,2000-06-24,15,2
441,2000,Aaliyah,Try Again,4:03,2000-07-01,16,2
442,2000,Aaliyah,Try Again,4:03,2000-07-08,17,2
443,2000,Aaliyah,Try Again,4:03,2000-07-15,18,2
444,2000,Aaliyah,Try Again,4:03,2000-07-22,19,3
445,2000,Aaliyah,Try Again,4:03,2000-07-29,20,4
446,2000,Aaliyah,Try Again,4:03,2000-08-05,21,5
447,2000,Aaliyah,Try Again,4:03,2000-08-12,22,5
448,2000,Aaliyah,Try Again,4:03,2000-08-19,23,6
449,2000,Aaliyah,Try Again,4:03,2000-08-26,24,9
450,2000,Aaliyah,Try Again,4:03,2000-09-02,25,13
451,2000,Aaliyah,Try Again,4:03,2000-09-09,26,14
452,2000,Aaliyah,Try Again,4:03,2000-09-16,27,16
453,2000,Aaliyah,Try Again,4:03,2000-09-23,28,23
454,2000,Aaliyah,Try Again,4:03,2000-09-30,29,22
455,2000,Aaliyah,Try Again,4:03,2000-10-07,30,33
456,2000,Aaliyah,Try Again,4:03,2000-10-14,31,36
457,2000,Aaliyah,Try Again,4:03,2000-10-21,32,43
458,2000,matchbox twenty,Bent,4:12,2000-04-29,1,60
459,2000,matchbox twenty,Bent,4:12,2000-05-06,2,37
460,2000,matchbox twenty,Bent,4:12,2000-05-13,3,29
461,2000,matchbox twenty,Bent,4:12,2000-05-20,4,24
462,2000,matchbox twenty,Bent,4:12,2000-05-27,5,22
463,2000,matchbox twenty,Bent,4:12,2000-06-03,6,21
464,2000,matchbox twenty,Bent,4:12,2000-06-10,7,18
465,2000,matchbox twenty,Bent,4:12,2000-06-17,8,16
466,2000,matchbox twenty,Bent,4:12,2000-06-24,9,13
467,2000,matchbox twenty,Bent,4:12,2000-07-01,10,12
468,2000,matchbox twenty,Bent,4:12,2000-07-08,11,8
469,2000,matchbox twenty,Bent,4:12,2000-07-15,12,6
470,2000,matchbox twenty,Bent,4:12,2000-07-22,13,1
471,2000,matchbox twenty,Bent,4:12,2000-07-29,14,2
472,2000,matchbox twenty,Bent,4:12,2000-08-05,15,3
473,2000,matchbox twenty,Bent,4:12,2000-08-12,16,2
474,2000,matchbox twenty,Bent,4:12,2000-08-19,17,2
475,2000,matchbox twenty,Bent,4:12,2000-08-26,18,3
476,2000,matchbox twenty,Bent,4:12,2000-09-02,19,4
477,2000,matchbox twenty,Bent,4:12,2000-09-09,20,5
478,2000,matchbox twenty,Bent,4:12,2000-09-16,21,4
479,2000,matchbox twenty,Bent,4:12,2000-09-23,22,4
480,2000,matchbox twenty,Bent,4:12,2000-09-30,23,6
481,2000,matchbox twenty,Bent,4:12,2000-10-07,24,9
482,2000,matchbox twenty,Bent,4:12,2000-10-14,25,12
483,2000,matchbox twenty,Bent,4:12,2000-10-21,26,13
484,2000,matchbox twenty,Bent,4:12,2000-10-28,27,19
485,2000,matchbox twenty,Bent,4:12,2000-11-04,28,20
486,2000,matchbox twenty,Bent,4:12,2000-11-11,29,20
487,2000,matchbox twenty,Bent,4:12,2000-11-18,30,24
488,2000,matchbox twenty,Bent,4:12,2000-11-25,31,29
489,2000,matchbox twenty,Bent,4:12,2000-12-02,32,28
490,2000,matchbox twenty,Bent,4:12,2000-12-09,33,27
491,2000,matchbox twenty,Bent,4:12,2000-12-16,34,30
492,2000,matchbox twenty,Bent,4:12,2000-12-23,35,33
493,2000,matchbox twenty,Bent,4:12,2000-12-30,36,37
494,2000,matchbox twenty,Bent,4:12,2001-01-06,37,38
495,2000,matchbox twenty,Bent,4:12,2001-01-13,38,38
496,2000,matchbox twenty,Bent,4:12,2001-01-20,39,48
497,2000,"Carey, Mariah",Thank God I Found You,4:14,1999-12-11,1,82
498,2000,"Carey, Mariah",Thank God I Found You,4:14,1999-12-18,2,68
499,2000,"Carey, Mariah",Thank God I Found You,4:14,1999-12-25,3,50
500,2000,"Carey, Mariah",Thank God I Found You,4:14,2000-01-01,4,50
501,2000,"Carey, Mariah",Thank God I Found You,4:14,2000-01-08,5,41
502,2000,"Carey, Mariah",Thank God I Found You,4:14,2000-01-15,6,37
503,2000,"Carey, Mariah",Thank God I Found You,4:14,2000-01-22,7,26
504,2000,"Carey, Mariah",Thank God I Found You,4:14,2000-01-29,8,22
505,2000,"Carey, Mariah",Thank God I Found You,4:14,2000-02-05,9,22
506,2000,"Carey, Mariah",Thank God I Found You,4:14,2000-02-12,10,2
507,2000,"Carey, Mariah",Thank God I Found You,4:14,2000-02-19,11,1
508,2000,"Carey, Mariah",Thank God I Found You,4:14,2000-02-26,12,2
509,2000,"Carey, Mariah",Thank God I Found You,4:14,2000-03-04,13,4
510,2000,"Carey, Mariah",Thank God I Found You,4:14,2000-03-11,14,13
511,2000,"Carey, Mariah",Thank God I Found You,4:14,2000-03-18,15,21
512,2000,"Carey, Mariah",Thank God I Found You,4:14,2000-03-25,16,28
513,2000,"Carey, Mariah",Thank God I Found You,4:14,2000-04-01,17,43
514,2000,"Carey, Mariah",Thank God I Found You,4:14,2000-04-08,18,57
515,2000,"Carey, Mariah",Thank God I Found You,4:14,2000-04-15,19,82
516,2000,"Carey, Mariah",Thank God I Found You,4:14,2000-04-22,20,89
517,2000,"Hill, Faith",Breathe,4:04,1999-11-06,1,81
518,2000,"Hill, Faith",Breathe,4:04,1999-11-13,2,68
519,2000,"Hill, Faith",Breathe,4:04,1999-11-20,3,62
520,2000,"Hill, Faith",Breathe,4:04,1999-11-27,4,51
521,2000,"Hill, Faith",Breathe,4:04,1999-12-04,5,42
522,2000,"Hill, Faith",Breathe,4:04,1999-12-11,6,35
523,2000,"Hill, Faith",Breathe,4:04,1999-12-18,7,28
524,2000,"Hill, Faith",Breathe,4:04,1999-12-25,8,28
525,2000,"Hill, Faith",Breathe,4:04,2000-01-01,9,28
526,2000,"Hill, Faith",Breathe,4:04,2000-01-08,10,43
527,2000,"Hill, Faith",Breathe,4:04,2000-01-15,11,30
528,2000,"Hill, Faith",Breathe,4:04,2000-01-22,12,23
529,2000,"Hill, Faith",Breathe,4:04,2000-01-29,13,23
530,2000,"Hill, Faith",Breathe,4:04,2000-02-05,14,21
531,2000,"Hill, Faith",Breathe,4:04,2000-02-12,15,21
532,2000,"Hill, Faith",Breathe,4:04,2000-02-19,16,21
533,2000,"Hill, Faith",Breathe,4:04,2000-02-26,17,5
534,2000,"Hill, Faith",Breathe,4:04,2000-03-04,18,3
535,2000,"Hill, Faith",Breathe,4:04,2000-03-11,19,3
536,2000,"Hill, Faith",Breathe,4:04,2000-03-18,20,4
537,2000,"Hill, Faith",Breathe,4:04,2000-03-25,21,4
538,2000,"Hill, Faith",Breathe,4:04,2000-04-01,22,3
539,2000,"Hill, Faith",Breathe,4:04,2000-04-08,23,3
540,2000,"Hill, Faith",Breathe,4:04,2000-04-15,24,3
541,2000,"Hill, Faith",Breathe,4:04,2000-04-22,25,2
542,2000,"Hill, Faith",Breathe,4:04,2000-04-29,26,2
543,2000,"Hill, Faith",Breathe,4:04,2000-05-06,27,3
544,2000,"Hill, Faith",Breathe,4:04,2000-05-13,28,3
545,2000,"Hill, Faith",Breathe,4:04,2000-05-20,29,2
546,2000,"Hill, Faith",Breathe,4:04,2000-05-27,30,2
547,2000,"Hill, Faith",Breathe,4:04,2000-06-03,31,3
548,2000,"Hill, Faith",Breathe,4:04,2000-06-10,32,4
549,2000,"Hill, Faith",Breathe,4:04,2000-06-17,33,2
550,2000,"Hill, Faith",Breathe,4:04,2000-06-24,34,5
551,2000,"Hill, Faith",Breathe,4:04,2000-07-01,35,8
552,2000,"Hill, Faith",Breathe,4:04,2000-07-08,36,11
553,2000,"Hill, Faith",Breathe,4:04,2000-07-15,37,13
554,2000,"Hill, Faith",Breathe,4:04,2000-07-22,38,14
555,2000,"Hill, Faith",Breathe,4:04,2000-07-29,39,18
556,2000,"Hill, Faith",Breathe,4:04,2000-08-05,40,22
557,2000,"Hill, Faith",Breathe,4:04,2000-08-12,41,23
558,2000,"Hill, Faith",Breathe,4:04,2000-08-19,42,22
559,2000,"Hill, Faith",Breathe,4:04,2000-08-26,43,24
560,2000,"Hill, Faith",Breathe,4:04,2000-09-02,44,30
561,2000,"Hill, Faith",Breathe,4:04,2000-09-09,45,31
562,2000,"Hill, Faith",Breathe,4:04,2000-09-16,46,31
563,2000,"Hill, Faith",Breathe,4:04,2000-09-23,47,38
564,2000,"Hill, Faith",Breathe,4:04,2000-09-30,48,39
565,2000,"Hill, Faith",Breathe,4:04,2000-10-07,49,42
566,2000,"Hill, Faith",Breathe,4:04,2000-10-14,50,49
567,2000,"Hill, Faith",Breathe,4:04,2000-10-21,51,49
568,2000,"Hill, Faith",Breathe,4:04,2000-10-28,52,48
569,2000,"Hill, Faith",Breathe,4:04,2000-11-04,53,47
570,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2000-08-19,1,72
571,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2000-08-26,2,57
572,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2000-09-02,3,52
573,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2000-09-09,4,47
574,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2000-09-16,5,42
575,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2000-09-23,6,31
576,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2000-09-30,7,24
577,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2000-10-07,8,18
578,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2000-10-14,9,17
579,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2000-10-21,10,17
580,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2000-10-28,11,17
581,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2000-11-04,12,10
582,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2000-11-11,13,9
583,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2000-11-18,14,9
584,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2000-11-25,15,7
585,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2000-12-02,16,2
586,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2000-12-09,17,2
587,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2000-12-16,18,2
588,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2000-12-23,19,3
589,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2000-12-30,20,4
590,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2001-01-06,21,4
591,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2001-01-13,22,4
592,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2001-01-20,23,4
593,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2001-01-27,24,8
594,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2001-02-03,25,11
595,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2001-02-10,26,15
596,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2001-02-17,27,19
597,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2001-02-24,28,24
598,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2001-03-03,29,23
599,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,2001-03-10,30,35
600,2000,Dream,He Loves U Not,3:43,2000-09-30,1,99
601,2000,Dream,He Loves U Not,3:43,2000-10-07,2,92
602,2000,Dream,He Loves U Not,3:43,2000-10-14,3,81
603,2000,Dream,He Loves U Not,3:43,2000-10-21,4,59
604,2000,Dream,He Loves U Not,3:43,2000-10-28,5,47
605,2000,Dream,He Loves U Not,3:43,2000-11-04,6,42
606,2000,Dream,He Loves U Not,3:43,2000-11-11,7,32
607,2000,Dream,He Loves U Not,3:43,2000-11-18,8,27
608,2000,Dream,He Loves U Not,3:43,2000-11-25,9,18
609,2000,Dream,He Loves U Not,3:43,2000-12-02,10,18
610,2000,Dream,He Loves U Not,3:43,2000-12-09,11,11
611,2000,Dream,He Loves U Not,3:43,2000-12-16,12,8
612,2000,Dream,He Loves U Not,3:43,2000-12-23,13,5
613,2000,Dream,He Loves U Not,3:43,2000-12-30,14,2
614,2000,Dream,He Loves U Not,3:43,2001-01-06,15,2
615,2000,Dream,He Loves U Not,3:43,2001-01-13,16,3
616,2000,Dream,He Loves U Not,3:43,2001-01-20,17,3
617,2000,Dream,He Loves U Not,3:43,2001-01-27,18,3
618,2000,Dream,He Loves U Not,3:43,2001-02-03,19,7
619,2000,Dream,He Loves U Not,3:43,2001-02-10,20,9
620,2000,Dream,He Loves U Not,3:43,2001-02-17,21,10
621,2000,Dream,He Loves U Not,3:43,2001-02-24,22,11
622,2000,Dream,He Loves U Not,3:43,2001-03-03,23,10
623,2000,Dream,He Loves U Not,3:43,2001-03-10,24,19
624,2000,Dream,He Loves U Not,3:43,2001-03-17,25,23
625,2000,Dream,He Loves U Not,3:43,2001-03-24,26,28
626,2000,Dream,He Loves U Not,3:43,2001-03-31,27,38
627,2000,Dream,He Loves U Not,3:43,2001-04-07,28,46
628,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,1,63
629,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-25,2,55
630,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-04-01,3,48
631,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-04-08,4,39
632,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-04-15,5,35
633,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-04-22,6,24
634,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-04-29,7,3
635,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-05-06,8,2
636,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-05-13,9,2
637,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-05-20,10,4
638,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-05-27,11,4
639,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-06-03,12,5
640,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-06-10,13,11
641,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-06-17,14,12
642,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-06-24,15,16
643,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-07-01,16,15
644,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-07-08,17,14
645,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-07-15,18,14
646,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-07-22,19,12
647,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-07-29,20,10
648,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-08-05,21,11
649,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-08-12,22,13
650,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-08-19,23,13
651,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-08-26,24,13
652,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-09-02,25,15
653,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-09-09,26,16
654,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-09-16,27,14
655,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-09-23,28,13
656,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-09-30,29,17
657,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-10-07,30,19
658,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-10-14,31,23
659,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-10-21,32,29
660,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-10-28,33,37
661,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-11-04,34,33
662,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-11-11,35,34
663,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-11-18,36,41
664,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-11-25,37,48
665,2000,"Anthony, Marc",You Sang To Me,3:50,2000-02-26,1,77
666,2000,"Anthony, Marc",You Sang To Me,3:50,2000-03-04,2,54
667,2000,"Anthony, Marc",You Sang To Me,3:50,2000-03-11,3,50
668,2000,"Anthony, Marc",You Sang To Me,3:50,2000-03-18,4,43
669,2000,"Anthony, Marc",You Sang To Me,3:50,2000-03-25,5,30
670,2000,"Anthony, Marc",You Sang To Me,3:50,2000-04-01,6,27
671,2000,"Anthony, Marc",You Sang To Me,3:50,2000-04-08,7,21
672,2000,"Anthony, Marc",You Sang To Me,3:50,2000-04-15,8,18
673,2000,"Anthony, Marc",You Sang To Me,3:50,2000-04-22,9,15
674,2000,"Anthony, Marc",You Sang To Me,3:50,2000-04-29,10,13
675,2000,"Anthony, Marc",You Sang To Me,3:50,2000-05-06,11,13
676,2000,"Anthony, Marc",You Sang To Me,3:50,2000-05-13,12,13
677,2000,"Anthony, Marc",You Sang To Me,3:50,2000-05-20,13,13
678,2000,"Anthony, Marc",You Sang To Me,3:50,2000-05-27,14,5
679,2000,"Anthony, Marc",You Sang To Me,3:50,2000-06-03,15,2
680,2000,"Anthony, Marc",You Sang To Me,3:50,2000-06-10,16,2
681,2000,"Anthony, Marc",You Sang To Me,3:50,2000-06-17,17,5
682,2000,"Anthony, Marc",You Sang To Me,3:50,2000-06-24,18,7
683,2000,"Anthony, Marc",You Sang To Me,3:50,2000-07-01,19,9
684,2000,"Anthony, Marc",You Sang To Me,3:50,2000-07-08,20,12
685,2000,"Anthony, Marc",You Sang To Me,3:50,2000-07-15,21,12
686,2000,"Anthony, Marc",You Sang To Me,3:50,2000-07-22,22,16
687,2000,"Anthony, Marc",You Sang To Me,3:50,2000-07-29,23,20
688,2000,"Anthony, Marc",You Sang To Me,3:50,2000-08-05,24,20
689,2000,"Anthony, Marc",You Sang To Me,3:50,2000-08-12,25,22
690,2000,"Anthony, Marc",You Sang To Me,3:50,2000-08-19,26,25
691,2000,"Anthony, Marc",You Sang To Me,3:50,2000-08-26,27,26
692,2000,"Anthony, Marc",You Sang To Me,3:50,2000-09-02,28,29
693,2000,"Anthony, Marc",You Sang To Me,3:50,2000-09-09,29,35
694,2000,"Anthony, Marc",You Sang To Me,3:50,2000-09-16,30,33
695,2000,"Anthony, Marc",You Sang To Me,3:50,2000-09-23,31,40
696,2000,"Anthony, Marc",You Sang To Me,3:50,2000-09-30,32,44
697,2000,98Ą,Give Me Just One Night (Una Noche),3:24,2000-08-19,1,51
698,2000,98Ą,Give Me Just One Night (Una Noche),3:24,2000-08-26,2,39
699,2000,98Ą,Give Me Just One Night (Una Noche),3:24,2000-09-02,3,34
700,2000,98Ą,Give Me Just One Night (Una Noche),3:24,2000-09-09,4,26
701,2000,98Ą,Give Me Just One Night (Una Noche),3:24,2000-09-16,5,26
702,2000,98Ą,Give Me Just One Night (Una Noche),3:24,2000-09-23,6,19
703,2000,98Ą,Give Me Just One Night (Una Noche),3:24,2000-09-30,7,2
704,2000,98Ą,Give Me Just One Night (Una Noche),3:24,2000-10-07,8,2
705,2000,98Ą,Give Me Just One Night (Una Noche),3:24,2000-10-14,9,3
706,2000,98Ą,Give Me Just One Night (Una Noche),3:24,2000-10-21,10,6
707,2000,98Ą,Give Me Just One Night (Una Noche),3:24,2000-10-28,11,7
708,2000,98Ą,Give Me Just One Night (Una Noche),3:24,2000-11-04,12,22
709,2000,98Ą,Give Me Just One Night (Una Noche),3:24,2000-11-11,13,29
710,2000,98Ą,Give Me Just One Night (Una Noche),3:24,2000-11-18,14,36
711,2000,98Ą,Give Me Just One Night (Una Noche),3:24,2000-11-25,15,47
712,2000,98Ą,Give Me Just One Night (Una Noche),3:24,2000-12-02,16,67
713,2000,98Ą,Give Me Just One Night (Una Noche),3:24,2000-12-09,17,66
714,2000,98Ą,Give Me Just One Night (Una Noche),3:24,2000-12-16,18,84
715,2000,98Ą,Give Me Just One Night (Una Noche),3:24,2000-12-23,19,93
716,2000,98Ą,Give Me Just One Night (Una Noche),3:24,2000-12-30,20,94
717,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,1,74
718,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-20,2,71
719,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-27,3,65
720,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-06-03,4,62
721,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-06-10,5,57
722,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-06-17,6,50
723,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-06-24,7,40
724,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-07-01,8,37
725,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-07-08,9,22
726,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-07-15,10,18
727,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-07-22,11,13
728,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-07-29,12,8
729,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-08-05,13,6
730,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-08-12,14,4
731,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-08-19,15,3
732,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-08-26,16,4
733,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-09-02,17,3
734,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-09-09,18,3
735,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-09-16,19,3
736,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-09-23,20,3
737,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-09-30,21,4
738,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-10-07,22,4
739,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-10-14,23,6
740,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-10-21,24,7
741,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-10-28,25,6
742,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-11-04,26,8
743,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-11-11,27,10
744,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-11-18,28,15
745,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-11-25,29,24
746,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-12-02,30,30
747,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-12-09,31,35
748,2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-12-16,32,39
749,2000,3 Doors Down,Kryptonite,3:53,2000-04-08,1,81
750,2000,3 Doors Down,Kryptonite,3:53,2000-04-15,2,70
751,2000,3 Doors Down,Kryptonite,3:53,2000-04-22,3,68
752,2000,3 Doors Down,Kryptonite,3:53,2000-04-29,4,67
753,2000,3 Doors Down,Kryptonite,3:53,2000-05-06,5,66
754,2000,3 Doors Down,Kryptonite,3:53,2000-05-13,6,57
755,2000,3 Doors Down,Kryptonite,3:53,2000-05-20,7,54
756,2000,3 Doors Down,Kryptonite,3:53,2000-05-27,8,53
757,2000,3 Doors Down,Kryptonite,3:53,2000-06-03,9,51
758,2000,3 Doors Down,Kryptonite,3:53,2000-06-10,10,51
759,2000,3 Doors Down,Kryptonite,3:53,2000-06-17,11,51
760,2000,3 Doors Down,Kryptonite,3:53,2000-06-24,12,51
761,2000,3 Doors Down,Kryptonite,3:53,2000-07-01,13,47
762,2000,3 Doors Down,Kryptonite,3:53,2000-07-08,14,44
763,2000,3 Doors Down,Kryptonite,3:53,2000-07-15,15,38
764,2000,3 Doors Down,Kryptonite,3:53,2000-07-22,16,28
